country;contract_name;name;company;bonus;banking;status;bike_stands;count
Sweden;Goteborg;KUNGSGATAN/TELEKASERN;Göteborg;False;False;OPEN;20;2823
Sweden;Goteborg;FRIGÅNGSGATAN;Göteborg;False;True;OPEN;20;2823
France;Lyon;6012 - PLACE PUVIS DE CHAVANNES;Vélo'V;False;True;OPEN;10;2823
France;Lyon;1003 - PLACE SATHONAY;Vélo'V;False;True;OPEN;15;2823
France;Lyon;3087 - PART-DIEU / GARIBALDI;Vélo'V;False;True;OPEN;20;2823
France;Nancy;00004 - MARCHE CENTRAL (CB);vélOstan'lib;False;True;OPEN;18;2823
France;Nantes;00027-GUIST'HAU NORD;Bicloo;True;False;OPEN;15;2823
France;Paris;11111 - CHARONNE FROT;Velib;False;True;OPEN;18;2820
France;Paris;14001 - EDGAR QUINET;Velib;False;True;OPEN;27;2820
France;Paris;02001 - SEBASTOPOL-GRENATA;Velib;False;True;OPEN;34;2820
France;Paris;13004 - GLACIERE;Velib;False;True;OPEN;68;2820
France;Paris;17024 - VILLIERS;Velib;False;True;OPEN;12;2820
France;Paris;15017 - PROCESSION;Velib;False;True;OPEN;21;2820
Spain;Seville;087_PLAZA NUEVA;SEVICI;False;True;OPEN;40;2818
JAPAN;Toyama;旅籠町 HATAGO-MACHI;cyclocity;False;False;OPEN;16;2818
Spain;Valence;254_AVDA_DR_TOMAS_SALA_CARTEROS;Valenbisi;False;True;OPEN;19;2818
Spain;Valence;182_AVDA_AUSIAS_MARCH;Valenbisi;False;False;OPEN;21;2818
France;Paris;03001 - CHEMIN VERT BEAUMARCHAIS;Velib;False;True;CLOSED;52;131
Belgium;Bruxelles-Capitale;285 - COGHEN;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;059 - PLACE ST-JOSSE/ST JOOSTPLEIN;villo;False;True;OPEN;24;2826
IRELAND;Dublin;HEUSTON BRIDGE (SOUTH);dublinbikes;False;False;OPEN;25;2823
France;Lyon;2001 - BELLECOUR / RÉPUBLIQUE (FAR);Vélo'V;False;True;OPEN;18;2823
France;Paris;11043 - CIRQUE D HIVER;Velib;False;True;OPEN;21;2689
France;Paris;17044 - PORTE DE SAINT OUEN;Velib;False;True;OPEN;42;2820
France;Paris;06013 - JACQUES CALLOT;Velib;False;True;OPEN;28;2820
France;Paris;18110 - DEPARTEMENT;Velib;False;True;OPEN;17;2192
France;Paris;20009 - DOCTEUR DEJERINE;Velib;False;True;OPEN;20;2820
JAPAN;Toyama;富山駅南① TOYAMA STATION SOUTH 1;cyclocity;False;False;OPEN;24;2818
Spain;Valence;174_CALLE_MONDUBER;Valenbisi;False;True;OPEN;19;2818
Spain;Valence;87_AVDA BLASCO IBAÑEZ 2;Valenbisi;False;True;OPEN;35;2818
Australia;Brisbane;139 - BI-CENTENNIAL BIKE WAY / LANG PDE;CityCycle;False;False;OPEN;18;2827
Belgium;Bruxelles-Capitale;206 - SAINT-GUIDON / SINT GUIDO;villo;False;False;OPEN;25;2826
IRELAND;Dublin;ST. STEPHEN'S GREEN EAST;dublinbikes;False;True;OPEN;40;2823
Sweden;Goteborg;KAPONJÄRSGATAN;Göteborg;False;True;OPEN;25;2823
Sweden;Goteborg;HEDEN/STENSTUREGATAN;Göteborg;False;True;OPEN;30;2823
Sweden;Goteborg;ÅVÄGEN;Göteborg;False;True;OPEN;20;2823
France;Lyon;2042 - JOFFRE / VAUBECOUR;Vélo'V;False;True;OPEN;20;2823
France;Mulhouse;08 - PORTE HAUTE;VéloCité;False;True;OPEN;15;2778
France;Nantes;00078-DE GAULLE;Bicloo;False;False;OPEN;15;2823
France;Paris;13037 - IVRY BAUDICOURT;Velib;False;True;OPEN;20;2820
France;Paris;08013 - MARIGNAN;Velib;False;True;OPEN;33;2820
France;Paris;16008 - GALILEE KLEBER;Velib;True;True;OPEN;32;2820
France;Paris;14018 - PORTE D'ORLEANS;Velib;False;True;OPEN;47;2820
France;Paris;08050 - BOETIE PONTHIEU;Velib;False;True;OPEN;45;2820
Spain;Seville;020_CALLE SAN JUAN DE RIBERA;SEVICI;False;True;OPEN;15;2818
Spain;Seville;134_CALLE VIRGEN DE LUJÁN;SEVICI;False;True;OPEN;24;2818
France;Toulouse;00210 - TERRASSE/ CENTRE CO.;Vélô;False;True;OPEN;18;2818
Spain;Valence;099_AVDA. BLASCO IBAÑEZ 8;Valenbisi;False;True;OPEN;21;2818
Spain;Valence;210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY;Valenbisi;False;True;OPEN;15;2818
France;Paris;33001 - EMGP (AUBERVILLIERS);Velib;False;True;OPEN;60;1913
France;Paris;13120 - VITRY DESAULT;Velib;False;True;OPEN;19;1912
France;Lyon;1036 - AVEYRON;Vélo'V;True;True;OPEN;17;2823
France;Lyon;7023 - BERTHELOT / ROUTE DE VIENNE;Vélo'V;False;True;OPEN;15;2823
France;Lyon;9011 - CONSERVATOIRE;Vélo'V;False;True;OPEN;19;2823
France;Lyon;1016 - PÊCHERIE;Vélo'V;False;True;OPEN;17;2344
France;Lyon;04026 - BIRMINGHAM;Vélo'V;False;True;OPEN;20;2823
France;Lyon;6008 - PLACE JULES FERRY;Vélo'V;False;True;OPEN;20;2823
France;Lyon;7046 - PLACE DE L'ECOLE;Vélo'V;False;True;OPEN;28;2823
France;Paris;05031 - LACEPEDE;Velib;False;True;OPEN;55;2820
France;Paris;08029 - PLACE DU CANADA;Velib;False;True;OPEN;36;2820
France;Paris;02002 - MONTORGUEIL ETIENNE MARCEL;Velib;False;True;OPEN;28;2820
France;Paris;23003 - WILSON (LEVALLOIS);Velib;False;True;OPEN;25;2820
France;Paris;12011 - CHARENTON;Velib;False;True;OPEN;36;2820
JAPAN;Toyama;環水公園東 CANAL PARK　EAST;cyclocity;False;False;OPEN;16;2818
Spain;Valence;021_JUAN_LLORENS_29;Valenbisi;False;True;OPEN;16;2818
Spain;Valence;273_CALLE_MORAIRA_CALLE_DALT_DE_LA_MAR;Valenbisi;False;True;OPEN;15;2818
Spain;Valence;069_AVDA. DEL PUERTO;Valenbisi;False;False;OPEN;25;2818
France;Paris;18110 - DEPARTEMENT;Velib;False;True;CLOSED;17;628
France;Paris;18102 - RUE DE LA CHAPELLE;Velib;False;True;OPEN;33;832
France;Paris;11043 - CIRQUE D HIVER;Velib;False;True;CLOSED;21;131
Australia;Brisbane;146 - BRISBANE ST / GLEN RD;CityCycle;False;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;214 - CAMPUS CERIA / CAMPUS VAN CERIA;villo;True;False;OPEN;30;2826
France;Cergy-Pontoise;50003 - CER03 - LES ESSARTS (CB);Velo2;False;True;OPEN;24;2825
France;Lyon;10113 - GARE DE VILLEURBANNE;Vélo'V;False;True;OPEN;22;2823
Belgium;Namur;004 - GARE DE NAMUR;Li bia velo;False;True;OPEN;26;2823
France;Paris;01022 - RUE DE LA PAIX;Velib;False;True;OPEN;37;2820
France;Paris;12031 - LAME;Velib;False;True;OPEN;36;2820
France;Paris;15030 - LINOIS;Velib;False;True;OPEN;33;2820
France;Paris;13120 - VITRY DESAULT;Velib;False;True;CLOSED;19;908
France;Paris;06003 - SAINT SULPICE;Velib;False;True;OPEN;21;2820
France;Paris;18043 - BLANCHE;Velib;True;True;OPEN;20;2820
France;Paris;07019 - ECOLE MILITAIRE;Velib;False;True;OPEN;47;2820
France;Paris;06104 - HERSCHEL;Velib;False;True;OPEN;37;2820
France;Paris;33001 - EMGP (AUBERVILLIERS);Velib;False;True;CLOSED;60;907
Spain;Seville;186_CALLE ORFEBRE DOMINGUEZ VÁZQUEZ;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00096 - MEDIATHEQUE;Vélô;False;True;OPEN;25;2818
France;Toulouse;00223 - ENAC;Vélô;False;True;OPEN;22;2818
Spain;Valence;102_AVDA.RAMON LLUL;Valenbisi;False;False;OPEN;20;2818
France;Marseille;9219-PUGETTE - ANDRE;Le vélo;False;True;OPEN;5;314
France;Mulhouse;08 - PORTE HAUTE;VéloCité;False;True;CLOSED;15;45
France;Nantes;00036-ALGER;Bicloo;False;False;OPEN;15;51
Australia;Brisbane;45 - TURBOT ST / BOWEN ST;CityCycle;False;False;OPEN;20;2827
Russia;Kazan;02 CITY HALL - ГОРОДСКАЯ РАТУША;Veli'k;False;True;OPEN;25;2823
France;Lyon;7007 - FARGE / AYASSE;Vélo'V;False;True;OPEN;20;2823
France;Lyon;2017 - RÉPUBLIQUE / FERRANDIÈRE (FAR);Vélo'V;False;True;OPEN;15;2823
France;Lyon;4041 - BOUSSANGES / AUSTERLITZ;Vélo'V;True;True;OPEN;18;2823
France;Lyon;1020 - TERREAUX / CHENAVARD;Vélo'V;False;True;OPEN;18;2823
France;Mulhouse;24 - TIVOLI;VéloCité;False;False;OPEN;13;2823
France;Mulhouse;01 - PARVIS DE LA GARE;VéloCité;False;True;OPEN;40;2823
France;Nantes;00037-FEYDEAU;Bicloo;False;False;OPEN;21;2823
France;Paris;15064 - JAVEL;Velib;False;True;OPEN;45;2820
France;Paris;13046 - OUDINE PATAY;Velib;False;True;OPEN;44;2820
France;Paris;22006 - PIERRET (NEUILLY);Velib;False;True;OPEN;25;2820
France;Paris;02016 - ABOUKIR;Velib;False;True;OPEN;21;2820
France;Paris;18102 - RUE DE LA CHAPELLE;Velib;False;True;CLOSED;33;1988
France;Paris;06030 - ASSAS-VAUGIRARD;Velib;False;True;OPEN;35;2820
France;Paris;20503 - COURS DE VINCENNES PYRÉNÉES;Velib;False;False;OPEN;21;2820
Spain;Seville;079_PLAZA DE LAS MERCEDARIAS;SEVICI;False;True;OPEN;10;2817
Spain;Seville;254_ALHAMBRA;SEVICI;False;True;OPEN;30;2818
Spain;Seville;104_AVENIDA EDUARDO DATO;SEVICI;False;True;OPEN;20;2818
Spain;Valence;164_PAVIA 1;Valenbisi;False;False;OPEN;17;2818
Spain;Valence;171_CALLE GRAN CANARIA;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;010_CALLE_DEL_HOSPITAL_FRENTE_CALLE_HORNO_DEL_HOSP;Valenbisi;False;True;OPEN;15;2818
France;Paris;13110 - MOULIN DE LA POINTE;Velib;False;True;CLOSED;22;325
France;Lyon;1016 - PÊCHERIE;Vélo'V;False;True;CLOSED;17;63
France;Amiens;08- VANMARCKE;Velam;False;True;OPEN;13;2828
Belgium;Bruxelles-Capitale;020 - PALAIS ROYAL / KONINKLIJK PALEIS;villo;True;True;OPEN;20;2826
France;Paris;01010 - PONT NEUF;Velib;False;True;OPEN;25;2820
Spain;Seville;050_CALLE DE HERNÁN CORTÉS;SEVICI;False;True;OPEN;17;2818
France;Toulouse;00044 - PALAIS NIEL;Vélô;False;True;OPEN;22;2818
France;Toulouse;00177 - BAILLAUD BRUNAUD;Vélô;False;True;OPEN;20;2818
Spain;Valence;54_PASEO ALAMEDA;Valenbisi;False;True;OPEN;20;2818
Australia;Brisbane;134 - RAILWAY TCE / CRIBB ST;CityCycle;False;False;CLOSED;17;146
Australia;Brisbane;75 - BROWNE ST / JAMES ST;CityCycle;False;False;OPEN;23;2827
Australia;Brisbane;70 - MACQUARIE ST / BEESTON ST;CityCycle;False;False;OPEN;17;2827
Belgium;Bruxelles-Capitale;105 - DE HENNIN;villo;True;True;OPEN;20;2826
Belgium;Bruxelles-Capitale;181 - LOUIS TITZ;villo;False;True;OPEN;25;2823
Belgium;Bruxelles-Capitale;071 - LEGRAND;villo;True;True;OPEN;22;2826
Sweden;Goteborg;ENGELBREKTSGATAN;Göteborg;False;True;OPEN;15;2823
Norway;Lillestrom;ÅRÅSEN;Bysykkel;True;True;OPEN;20;2823
France;Lyon;8021 - PAUL SANTY;Vélo'V;False;True;OPEN;16;2823
France;Lyon;8004 - MAIRIE DU 8ÈME;Vélo'V;False;True;OPEN;21;2823
France;Paris;13001 - PORT ROYAL;Velib;False;True;OPEN;18;2820
France;Paris;21204 - D'ORVES (MONTROUGE);Velib;False;True;OPEN;31;2820
France;Paris;17002 - LA FOURCHE RUE DE LA CONDAMINE;Velib;True;True;OPEN;37;2820
France;Paris;08033 - SAINT PHILIPPE DU ROULE;Velib;False;True;OPEN;27;2820
France;Paris;08004 - MALESHERBES PASQUIER;Velib;False;True;OPEN;64;2820
France;Paris;20112 - JOURDAIN;Velib;True;True;OPEN;20;2820
France;Paris;05003 - GAY LUSSAC LE GOFF;Velib;True;True;OPEN;35;2820
France;Paris;18002 - CLIGNANCOURT;Velib;True;True;OPEN;24;2820
France;Paris;21705 - HUGO (VANVES);Velib;False;True;OPEN;23;2820
France;Paris;13117 - STADE GEORGES CARPENTIER;Velib;True;True;OPEN;67;2820
France;Paris;31001 - LAGNY (MONTREUIL);Velib;False;True;OPEN;27;2820
Sweden;Stockholm;VOLVO PV;Cyclocity;False;False;OPEN;30;2818
France;Toulouse;00123 - CHAUSSAS EMBOUCHURE;Vélô;False;True;OPEN;23;2818
France;Toulouse;00222 - CAMBOU / ROCHE;Vélô;False;True;OPEN;20;2818
JAPAN;Toyama;本町 HON-MACHI;cyclocity;False;False;OPEN;16;2818
JAPAN;Toyama;市役所 CITY HALL;cyclocity;False;False;OPEN;18;2818
Spain;Valence;44_AVDA. GRAL. URRUTIA;Valenbisi;False;True;OPEN;19;2818
Spain;Valence;205_CALLE_NICASIO_BENLLOCH;Valenbisi;False;True;OPEN;24;2818
Belgium;Bruxelles-Capitale;293 - KEYM;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;187 - ARSENAL/ARSENAAL;villo;False;True;OPEN;25;2826
IRELAND;Dublin;BROOKFIELD ROAD;dublinbikes;False;False;OPEN;30;2823
Luxembourg;Luxembourg;PISCINE OLYMPIQUE;Veloh;False;True;OPEN;15;1422
France;Marseille;1006-COURS JEAN BALLARD;Le vélo;False;True;OPEN;10;2823
France;Paris;20041 - BELLEVILLE;Velib;False;True;OPEN;59;2820
France;Paris;07102 - SAINTE CLOTHILDE;Velib;False;True;OPEN;42;2820
France;Paris;18108 - EVANGILE;Velib;False;True;OPEN;21;2820
France;Paris;13114 - NATIONALE DUCHAMP (PROP 1);Velib;False;True;OPEN;22;2820
France;Paris;19117 - EURYALE DEHAYNIN;Velib;False;True;OPEN;30;2820
France;Toulouse;00035 - PLACE JEANNE D'ARC;Vélô;False;True;OPEN;25;2818
Spain;Valence;270_CALLE_NINOT_ESQ_PZA_REGINO_MAS;Valenbisi;False;True;OPEN;16;2818
France;Lyon;9051 - ANDREI SAKHAROV;Vélo'V;True;False;OPEN;12;1938
France;Creteil;04 - UNIVERSITE - MAIL DES MECHES;Cristolib;False;True;OPEN;40;2823
IRELAND;Dublin;THE POINT;dublinbikes;False;True;OPEN;40;2823
Sweden;Goteborg;ROSENLUNDSPLATSEN;Göteborg;False;True;OPEN;20;2823
Luxembourg;Luxembourg;CAMPUS KIRCHBIERG;Veloh;False;True;OPEN;15;2823
France;Marseille;2272- JOLIETTE-DUNKERQUE;Le vélo;False;True;OPEN;14;2823
France;Nantes;00077-ECOLE D'ARCHITECTURE;Bicloo;False;True;OPEN;25;2823
France;Paris;16030 - MIRABEAU;Velib;False;True;OPEN;55;2820
France;Paris;04018 - RIVOLI SEBASTOPOL;Velib;False;True;OPEN;19;2820
France;Paris;18101 - CHAMPIONNET;Velib;False;True;OPEN;22;2820
France;Paris;01003 - RIVOLI SAINT DENIS;Velib;False;True;OPEN;50;2820
France;Paris;19037 - PORTE DES LILAS;Velib;True;True;OPEN;31;2820
France;Paris;35005 - GENERAL LECLERC (PANTIN);Velib;False;True;OPEN;27;2820
France;Paris;41604 - LAGNY (SAINT MANDE);Velib;False;True;OPEN;30;2820
Spain;Seville;245_CALLE LAS LEANDRAS;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00193 - LOMBEZ / PETITE VITESSE;Vélô;False;True;OPEN;20;2818
France;Toulouse;00169 - ALBI  / JAFFARY;Vélô;False;True;OPEN;17;2818
Spain;Valence;008_PLAZA_DE_LA_REINA_ESQUINA_CALLE_DEL_MAR;Valenbisi;False;True;OPEN;23;2818
Belgium;Bruxelles-Capitale;181 - LOUIS TITZ;villo;False;True;CLOSED;25;3
Australia;Brisbane;50 - GIPPS ST / WICKHAM ST;CityCycle;False;False;OPEN;21;2827
IRELAND;Dublin;GREEK STREET;dublinbikes;False;False;OPEN;20;2823
Sweden;Goteborg;CHALMERS TVÄRGATA;Göteborg;False;True;OPEN;32;2823
Luxembourg;Luxembourg;KIEM;Veloh;False;True;OPEN;15;2823
France;Marseille;8132-PROMENADE POMPIDOU AMIRAL MUSELIER;Le vélo;False;True;OPEN;15;2823
France;Marseille;2341- JOLIETTE FORBIN;Le vélo;False;True;OPEN;15;2823
France;Marseille;6187-DELPUECH CORINTHE;Le vélo;False;True;OPEN;15;2823
France;Marseille;6348 - ROME- SALVATOR-ITALIE;Le vélo;False;True;OPEN;17;2823
France;Mulhouse;04 - PARC SALVATOR;VéloCité;False;True;OPEN;12;2823
Belgium;Namur;003 - GARE DU NORD;Li bia velo;False;True;OPEN;15;2823
France;Nantes;00056-VINCENT GACHE;Bicloo;False;False;OPEN;15;2823
France;Nantes;00014-SAINT FÉLIX;Bicloo;False;False;OPEN;14;2823
France;Paris;03004 - REPUBLIQUE 23;Velib;False;True;OPEN;18;2688
France;Paris;20029 - PORTE DES LILAS;Velib;True;True;OPEN;23;2820
France;Paris;11016 - PHILIPPE AUGUSTE;Velib;False;True;OPEN;46;2820
France;Paris;04001 - NOTRE DAME;Velib;False;True;OPEN;32;2768
France;Paris;21103 - HUGO (CLICHY);Velib;False;True;OPEN;25;2820
France;Paris;10028 - GARE DU NORD DENAN;Velib;True;True;OPEN;29;2820
Spain;Seville;203_CALLE TESALÓNICA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;198_CALLE MAR DE ALBORÁN;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00178 - BRUNAUD / PLANA;Vélô;False;True;OPEN;20;2818
France;Toulouse;00274 - GALLIENI;Vélô;False;True;OPEN;18;2818
Spain;Valence;116_C/ DR. VICENTE ZARAGOZA;Valenbisi;False;True;OPEN;15;2818
Belgium;Bruxelles-Capitale;351 - ULB;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;169 - GEORGES EEKHOUD;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;271 - DUBOIS;villo;False;False;OPEN;25;2826
France;Lyon;4012 - PLACE ADRIEN GODIEN;Vélo'V;False;True;OPEN;19;2823
France;Lyon;2028- SAINTE-BLANDINE;Vélo'V;False;True;OPEN;16;2823
France;Lyon;11002 - SAINT CLAIR;Vélo'V;False;True;OPEN;20;2823
France;Lyon;7049 - CITÉ SCOLAIRE INTERNATIONALE;Vélo'V;False;True;OPEN;25;2823
France;Marseille;1216-SAINTE - LULLI;Le vélo;False;True;OPEN;15;2823
France;Marseille;2323 -FORBIN PARIS;Le vélo;False;True;OPEN;13;2823
France;Marseille;8290- POINTE ROUGE - MONTREDON;Le vélo;False;True;OPEN;17;2823
France;Marseille;5106-JEAN MOULIN BAILLE;Le vélo;False;True;OPEN;15;2823
France;Nantes;00082-SEBILLEAU;Bicloo;False;False;OPEN;16;2821
France;Paris;15036 - LAMBERT;Velib;False;True;OPEN;47;2820
France;Paris;19022 - MEAUX - SECRETAN;Velib;False;True;OPEN;23;2819
France;Paris;19041 - PYRÉNÉES;Velib;True;True;OPEN;42;2167
France;Paris;35010 - GERVAIS (PANTIN);Velib;False;True;OPEN;24;2820
France;Paris;15014 - VOLONTAIRES;Velib;False;True;OPEN;34;2820
France;Paris;02006 - PLACE DES VICTOIRES;Velib;False;True;OPEN;24;2820
France;Paris;20104 - RUE LOUIS LUMIÈRE;Velib;True;True;CLOSED;22;2302
France;Paris;07006 - QUAI VOLTAIRE;Velib;False;True;OPEN;32;2820
Spain;Seville;256_MIGUEL MONTORO;SEVICI;False;True;OPEN;29;2818
Spain;Seville;176_AVENIDA DE LA CIUDAD JARDÍN;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00029 - VALADE;Vélô;False;True;OPEN;19;2818
Spain;Valence;113_ETS CAMINOS;Valenbisi;False;True;OPEN;38;2818
Spain;Valence;061_VICENTE VIDAL;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;170_PAVIA 5;Valenbisi;False;False;OPEN;20;2818
Belgium;Bruxelles-Capitale;270 - DE PADUWA;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;130 - ROND POINT DU SOUVERAIN;villo;False;True;OPEN;23;2826
Belgium;Bruxelles-Capitale;188 - OSSEGHEM;villo;False;False;OPEN;24;2826
Belgium;Bruxelles-Capitale;157 - HELIOTROPES/HELIOTROPEN;villo;False;True;OPEN;24;2826
France;Cergy-Pontoise;50015 - CER15 - PLACE DES LINANDES (CB);Velo2;False;True;OPEN;18;2825
IRELAND;Dublin;ROTHE ABBEY;dublinbikes;False;True;OPEN;35;2823
France;Lyon;7031 - JAURÈS / GERLAND;Vélo'V;False;True;OPEN;20;2823
Belgium;Namur;30-PLACE LOUISE GODIN;Li bia velo;False;True;OPEN;15;2823
France;Paris;21703 - MARTINIE (VANVES);Velib;False;True;OPEN;24;2820
France;Paris;12012 - REUILLY DIDEROT;Velib;False;True;OPEN;21;2820
France;Paris;34010 - DIDEROT 2 (SAINT OUEN);Velib;False;True;OPEN;50;1425
France;Paris;05034 - CENSIER;Velib;False;True;OPEN;69;2820
France;Paris;35007 - DELESSERT (PANTIN);Velib;False;True;OPEN;21;2820
France;Paris;13029 - ITALIE;Velib;True;True;OPEN;40;2820
Spain;Seville;069_CALLE JOSE LAGUILLO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;166_RONDA DEL TAMARGUILLO;SEVICI;False;True;OPEN;13;2818
France;Toulouse;00196 - GOUJON - GUILHEMERY;Vélô;False;True;OPEN;20;2818
France;Toulouse;00267 - GONIN;Vélô;False;True;OPEN;16;2818
Spain;Valence;074_PLAZA SAN FELIPE NERI;Valenbisi;False;True;OPEN;20;2818
Lithuania;Vilnius;29-ŽALGIRIO STADIONAS;Cyclocity;False;True;OPEN;12;2818
France;Paris;04001 - NOTRE DAME;Velib;False;True;CLOSED;32;52
France;Paris;03004 - REPUBLIQUE 23;Velib;False;True;CLOSED;18;132
Australia;Brisbane;73 - LAMINGTON ST / REFINERY PDE;CityCycle;False;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;334 - MARCEL THIRY;villo;False;True;OPEN;20;2826
Belgium;Bruxelles-Capitale;101 - ZELLIK;villo;False;True;OPEN;25;2826
IRELAND;Dublin;ECCLES STREET EAST;dublinbikes;False;False;OPEN;27;2823
France;Lyon;4004 - HÉNON;Vélo'V;True;True;OPEN;22;2823
France;Paris;17107 - BERTHIER STUART MERRIL;Velib;False;True;OPEN;36;2820
France;Paris;10017 - GARE DE L'EST SAINT LAURENT;Velib;False;True;OPEN;13;2820
France;Paris;04021 - BEAUBOURG RAMBUTEAU;Velib;False;True;OPEN;26;2820
France;Paris;09028 - MONCEY BLANCHE;Velib;False;True;OPEN;18;2820
France;Paris;10033 - LARIBOISIERE;Velib;False;True;OPEN;24;2820
France;Paris;16040 - EXELMANS;Velib;False;True;OPEN;33;2820
Spain;Valence;018_COLON II;Valenbisi;False;True;OPEN;25;2818
Spain;Valence;119_C/ JAIME ROIG;Valenbisi;False;False;OPEN;20;2818
Lithuania;Vilnius;13-A. VIENUOLIO;Cyclocity;False;True;OPEN;18;2818
France;Nantes;00082-SEBILLEAU;Bicloo;False;False;CLOSED;16;2
France;Paris;19041 - PYRÉNÉES;Velib;True;True;CLOSED;42;653
France;Besancon;07 - GARE MOUILLERE;VéloCité;False;False;OPEN;18;2827
France;Besancon;29 - BELFORT;VéloCité;True;False;OPEN;12;2516
Belgium;Bruxelles-Capitale;323 - CARENE;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;257 - PL MARGHERITE D'AUTRICHE / MARGARETHA VAN OO;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;146 - LEOPOLD III/LEOPOLD III;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;046 - ALBERTINE / ALBERTINA;villo;False;True;OPEN;24;2826
Belgium;Bruxelles-Capitale;098 - CIMETIERE/KERKHOF;villo;False;True;OPEN;20;2826
Belgium;Bruxelles-Capitale;093 - CLOVIS;villo;False;True;OPEN;25;2824
IRELAND;Dublin;MOUNT STREET LOWER;dublinbikes;False;False;OPEN;40;2823
Sweden;Lund;BANTORGET;Lundahoj;False;True;OPEN;25;2823
France;Marseille;8246-PARADIS - LORD DUVEEN;Le vélo;False;True;OPEN;10;2823
France;Paris;42201 - NECKER (CHARENTON);Velib;False;True;OPEN;26;2820
France;Paris;19125 - LEDIT DE NANTES;Velib;False;True;OPEN;30;2820
France;Paris;17105 - PALADINES;Velib;False;True;OPEN;41;2820
France;Paris;11025 - FROMENT BREGUET;Velib;False;True;OPEN;48;2820
France;Paris;07005 - BAC;Velib;False;True;OPEN;52;2820
France;Paris;07013 - PLACE DE BRETEUIL;Velib;False;True;OPEN;55;2820
France;Paris;15102 - SQUARE BELA BARTOK;Velib;False;True;OPEN;23;2820
France;Paris;15055 - VASCO DE GAMA;Velib;False;True;OPEN;53;2820
France;Paris;18016 - FRANCOEUR CAULAINCOURT;Velib;True;True;OPEN;32;2820
Spain;Seville;106_AVENIDA EDUARDO DATO;SEVICI;False;True;OPEN;15;2818
Lithuania;Vilnius;3-K. SIRVYDO SKV.;Cyclocity;False;True;OPEN;18;2818
France;Marseille;9219-PUGETTE - ANDRE;Le vélo;False;True;OPEN;15;4
France;Paris;34010 - DIDEROT 2 (SAINT OUEN);Velib;False;True;CLOSED;50;1395
Luxembourg;Luxembourg;LEON XIII;Veloh;False;True;OPEN;15;2823
France;Lyon;7064 - CROUS;Vélo'V;False;True;OPEN;17;2823
France;Marseille;5280-CHAVE CAMAS;Le vélo;False;True;OPEN;13;2823
France;Nantes;00087-ANATOLE FRANCE;Bicloo;False;True;OPEN;15;2823
France;Nantes;00017-SAINTE ELISABETH;Bicloo;True;False;OPEN;14;2823
France;Paris;06029 - VAUGIRARD PRINCE;Velib;False;True;OPEN;24;2209
France;Paris;42702 - LECLERC (KREMLIN BICETRE);Velib;True;True;OPEN;20;2820
France;Paris;01013 - SAINT HONORE;Velib;False;True;OPEN;66;2820
France;Paris;06014 - PONT DE LODI DAUPHINE;Velib;False;True;OPEN;26;2820
France;Paris;15065 - HUMBERT;Velib;False;True;OPEN;63;2820
Spain;Seville;191_GLORIETA CARLOS CANO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;013_CALLE FERIA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00115 - DEMOISELLES MISTRAL;Vélô;False;True;OPEN;18;2818
France;Toulouse;00197 - CASERNE PERIGNON;Vélô;True;True;OPEN;20;2818
France;Toulouse;00032 - MUSEE ST RAYMOND;Vélô;False;True;OPEN;12;2818
Spain;Valence;169_PAVIA 4;Valenbisi;False;True;OPEN;20;2818
Australia;Brisbane;98 - KURILPA POINT / MONTAGUE RD;CityCycle;False;False;OPEN;20;2827
Australia;Brisbane;1101 - KING GEORGE SQUARE 2;CityCycle;False;False;OPEN;40;2827
Belgium;Bruxelles-Capitale;204 - DUPUIS;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;275 - VERSAILLES;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;354 - TRIOMPHE / TRIOMF;villo;True;True;OPEN;20;2826
IRELAND;Dublin;NORTH CIRCULAR ROAD;dublinbikes;False;True;OPEN;30;2823
IRELAND;Dublin;KEVIN STREET;dublinbikes;False;True;OPEN;40;2823
IRELAND;Dublin;ORMOND QUAY UPPER;dublinbikes;False;True;OPEN;29;2823
