country;contract_name;name;company;count
France;Lyon;9008 - L'ILE BARBE;Vélo'V;2823
France;Lyon;2003 - PLACE AMPÈRE;Vélo'V;2823
France;Marseille;1297- ST FÉRRÉOL DAVSO;Le vélo;2823
France;Marseille;8053-PRADO - PERIER;Le vélo;2823
France;Paris;05005 - SAINT JACQUES GAY LUSSAC;Velib;2820
France;Paris;17033 - CARNOT;Velib;2820
France;Paris;07022 - PONT DE L'ALMA;Velib;2820
France;Paris;16002 - PERGOLESE;Velib;2820
France;Paris;11027 - SAINT AMBROISE PARMENTIER;Velib;2820
France;Paris;20122 - DAVOUT VITRUVE;Velib;2820
France;Paris;01006 - GRANDE TRUANDERIE;Velib;2820
France;Paris;19110 - MACDONALD;Velib;2820
France;Paris;19004 - QUAI DE LA LOIRE;Velib;2820
France;Paris;12112 - CHARENTON JARDINIER;Velib;2820
France;Paris;18109 - RIQUET PAJOL;Velib;2820
France;Paris;19040 - TELEGRAPHE;Velib;2820
France;Paris;13015 - WEISS;Velib;2820
France;Paris;19121 - BELLEVILLE PRE SAINT GERVAIS;Velib;2820
France;Rouen;15-GARE;cy'clic;2819
France;Toulouse;00243 - ETATS-UNIS / FERRY;Vélô;2818
France;Toulouse;00251 - BLUM / JOUHAUX;Vélô;2818
Spain;Valence;033_GRAN_VIA_GERMANIAS_ESQ_CALLE_RUZAFA;Valenbisi;2818
Spain;Valence;200_AVDA_DEL_CID;Valenbisi;2818
Belgium;Bruxelles-Capitale;262 - PLACE DE LA PAIX/VREDEPLAIN(FERMÉE-TERRASSE);villo;196
Australia;Brisbane;119 - SIDON ST / LITTLE STANLEY ST;CityCycle;2827
Belgium;Bruxelles-Capitale;087 - MIROIR/SPIEGEL;villo;2826
Belgium;Bruxelles-Capitale;104 - FERNAND COCQ;villo;2826
Belgium;Bruxelles-Capitale;191 - ARTAN;villo;2826
France;Cergy-Pontoise;50015 - CER15 - PLACE DES LINANDES (CB);Velo2;2825
IRELAND;Dublin;HARCOURT TERRACE;dublinbikes;2823
France;Lyon;9020 - BOURBONNAIS;Vélo'V;2823
France;Lyon;3005 - SAXE-GAMBETTA (FAR);Vélo'V;2823
France;Lyon;8054 - MARTINIERE MONPLAISIR;Vélo'V;2823
France;Lyon;3004 - BOURSE DU TRAVAIL (FAR);Vélo'V;2823
France;Nantes;00098-HUIT MAI;Bicloo;2823
France;Paris;14113 - ARAGO 2;Velib;2820
France;Paris;05104 - BUFFON;Velib;2820
France;Paris;16030 - MIRABEAU;Velib;2820
France;Paris;17009 - BODIN AVENUE DE CLICHY;Velib;2820
France;Paris;02017 - CAIRE;Velib;2820
France;Paris;05033 - SAINT SEVERIN;Velib;2820
France;Paris;01005 - LES HALLES - SEBASTOPOL;Velib;2820
France;Paris;06017 - SENAT CONDE;Velib;2820
France;Paris;20111 - L'ISLE ADAM PYRENÉES;Velib;2820
France;Paris;15123 - RUE DU COMMERCE;Velib;2820
Spain;Seville;218_PLAZA DEL ALTOZANO;SEVICI;2818
Spain;Valence;120_C_DR VICENTE ZARAGOZA;Valenbisi;2818
France;Besancon;07 - GARE MOUILLERE;VéloCité;2827
Australia;Brisbane;88 - SYDNEY ST FERRY TERMINAL / PARK;CityCycle;2827
France;Cergy-Pontoise;50101 - PÔLE GARE (CB);Velo2;2825
France;Lyon;6022- PLACE MARÉCHAL LYAUTEY;Vélo'V;2823
France;Lyon;2028- SAINTE-BLANDINE;Vélo'V;2823
France;Paris;07001 - DUROC;Velib;2820
France;Paris;12107 - DIDEROT BOURDAN;Velib;2820
France;Paris;20043 - CHARONNE AVRON;Velib;2820
France;Paris;22003 - BEFFROY (NEUILLY);Velib;2820
France;Paris;13027 - MAZAGRAND COUBERTIN;Velib;2820
France;Rouen;14- BALZAC - BOULEVARD DE L' EUROPE;cy'clic;2819
France;Toulouse;00162 - PLACE D'ITALIE;Vélô;2818
France;Toulouse;00136 - FONTAINES;Vélô;2818
Spain;Valence;128_C/ ALFAUIR;Valenbisi;2818
Spain;Valence;264_AVDA_CID_ANTES_MARCONI;Valenbisi;2818
Spain;Valence;004_PLAZA_DE_LA_VIRGEN_CALLE_BAILIA;Valenbisi;2818
Belgium;Bruxelles-Capitale;126 - FABRY;villo;2826
Belgium;Bruxelles-Capitale;038 - JEU DE BALLE / VOSSENPLEIN;villo;2826
France;Lyon;10024 - Maisons Neuves;Vélo'V;2823
France;Lyon;7013 - HALLE TONY GARNIER;Vélo'V;2823
France;Lyon;5009 - PLACE FOUSSERET;Vélo'V;2823
France;Lyon;7012 - PLACE DES PAVILLONS;Vélo'V;2823
France;Paris;21703 - MARTINIE (VANVES);Velib;2820
France;Paris;42013 - BARBES (IVRY);Velib;2820
France;Paris;19036 - HOPITAL ROBERT DEBRE;Velib;2820
France;Paris;33010 - HUGO (AUBERVILLIERS);Velib;2820
France;Paris;19010 - PORTE DE LA VILLETTE;Velib;2820
France;Paris;17010 - JONCQUIERE;Velib;2820
France;Paris;06012 - SAINT GERMAIN COPEAU;Velib;2820
France;Paris;11110 - SQUARE ROQUETTE;Velib;2820
France;Rouen;03- VIEUX MARCHE;cy'clic;2819
Spain;Seville;223_CALLE GEMA;SEVICI;2818
Spain;Valence;217_CALLE_9_DE_OCTUBRE_ESQ_CALLE_PINTOR_STOLZ;Valenbisi;2818
Spain;Valence;063_AVDA. DEL PUERTO I;Valenbisi;2818
Spain;Valence;239_LA_FLORISTA_TRANVIA_PALACIO_CONGRESOS;Valenbisi;2818
Spain;Valence;158_DR.LLUNCH;Valenbisi;2818
Australia;Brisbane;150 - MACQUARIE ST / MUNRO ST;CityCycle;2827
Belgium;Bruxelles-Capitale;159 - MASUI;villo;2826
Belgium;Bruxelles-Capitale;094 - DUCHESSE DE BRABANT/HERTOGIN VAN BRABANT;villo;2826
Sweden;Goteborg;ESPERANTOPLATSEN;Göteborg;2823
Luxembourg;Luxembourg;MARGUERITES;Veloh;2823
Luxembourg;Luxembourg;STROOSSBUERGER PLAZ;Veloh;2823
France;Lyon;8053 - LUMIERE / TROUILHET;Vélo'V;2823
France;Nantes;00042-GARE MARITIME;Bicloo;2823
France;Paris;00901 -PORT SOLFERINO (STATION MOBILE);Velib;2820
France;Paris;19111 - ROSA PARKS – GARE RER E;Velib;2820
France;Paris;08102 - LAMENAIS WASHINGTON;Velib;2820
France;Paris;17040 - TERNES PEREIRE;Velib;2820
France;Paris;06013 - JACQUES CALLOT;Velib;2820
France;Paris;14112 - FAUBOURG SAINT JACQUES CASSINI;Velib;2820
France;Paris;21209 - GEORGES MESSIER (MONTROUGE);Velib;2820
France;Paris;12037 - DAUMESNIL;Velib;2820
France;Paris;12009 - DIDEROT;Velib;2820
France;Paris;06014 - PONT DE LODI DAUPHINE;Velib;2820
France;Paris;15016 - DUTOT;Velib;2820
Spain;Seville;081_CALLE LUIS MONTOTO;SEVICI;2818
Spain;Seville;050_CALLE DE HERNÁN CORTÉS;SEVICI;2818
France;Toulouse;00156 - METRO EMPALOT;Vélô;1971
France;Toulouse;00228 - METRO PHARMACIE;Vélô;2818
France;Toulouse;00104 - MURET BARTHERE;Vélô;2818
France;Toulouse;00069 - FEUGA;Vélô;2818
Spain;Valence;235_CONDE_DE_TORREFIEL_CECILIO_PLA;Valenbisi;2818
Lithuania;Vilnius;38-ŠILO TILTAS;Cyclocity;2818
Lithuania;Vilnius;9-UŽUPIS;Cyclocity;2818
Sweden;Goteborg;LISEBERG STATION;Göteborg;2823
Luxembourg;Luxembourg;KRAIZGRENNCHEN;Veloh;2823
France;Nantes;00007- BARILLERIE;Bicloo;2823
France;Paris;19118 - BOLIVAR BURNOUF;Velib;2820
France;Paris;19021 - MAIRIE DU 19 EME;Velib;2820
France;Paris;33001 - EMGP (AUBERVILLIERS);Velib;2820
France;Paris;21302 - BRIAND (ISSY LES MOULINEAUX);Velib;2820
Spain;Santander;016_SEVERO OCHOA;Tusbic;2819
Spain;Seville;045_CARRETERA DE CARMONA;SEVICI;2818
Spain;Seville;204_CALLE DOCTOR LAFFON;SEVICI;2818
France;Toulouse;00049 - COUTELIER - METZ;Vélô;1645
Spain;Valence;208_CALLE_CARTEROS_ESQ_CALLE_MOSSEN_FEBRER;Valenbisi;2818
Spain;Valence;223_CALLE_VALLE_BALLESTERA_ESQ_PLAZA_POLICIA_LOCAL;Valenbisi;2818
Australia;Brisbane;96 - GREY ST / MELBOURNE ST;CityCycle;2827
France;Cergy-Pontoise;56105 - ERA05- BAS NOYER (CB);Velo2;2825
IRELAND;Dublin;HEUSTON BRIDGE (SOUTH);dublinbikes;2823
France;Lyon;8056 - DELORE / AUDIBERT ET LAVIROTTE;Vélo'V;2823
France;Lyon;8030 - LAËNNEC;Vélo'V;2823
France;Marseille;6160-153 PARADIS;Le vélo;2823
France;Nancy;00019 - COMMANDERIE - CHALNOT;vélOstan'lib;2823
France;Nantes;00089-SAINT-AIGNAN;Bicloo;2823
France;Paris;11042 - OBERKAMPF;Velib;2820
France;Paris;20030 - PERE LACHAISE;Velib;2820
France;Paris;08030 - MONTAIGNE;Velib;2820
France;Paris;15020 - MAIRIE DU 15EME;Velib;2820
France;Paris;20109 - SURMELIN HAXO;Velib;2820
France;Paris;20034 - SORBIER - MÉNILMONTANT;Velib;2820
France;Paris;17020 - NICARAGUA;Velib;2820
France;Paris;03008 - PERLE;Velib;2820
France;Paris;05020 - PONT DE SULLY RIVE GAUCHE;Velib;2820
